64|m.1	905	swissprot|Q6AYJ1|RECQ1_RAT	621	1/1	49.057	286	583	288	5	15	590	10	590	0.0	581	swissprot|Q6AYJ1|RECQ1_RAT ATP-dependent DNA helicase Q1 OS=Rattus norvegicus (Rat)
64|m.1	905	swissprot|Q9Z129|RECQ1_MOUSE	648	1/1	48.893	287	587	291	5	11	590	6	590	0.0	579	swissprot|Q9Z129|RECQ1_MOUSE ATP-dependent DNA helicase Q1 OS=Mus musculus (Mouse)
64|m.1	905	swissprot|P46063|RECQ1_HUMAN	649	1/1	49.574	291	587	287	5	11	590	6	590	0.0	574	swissprot|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens (Human)
64|m.1	905	swissprot|Q5RF63|RECQ1_PONAB	649	1/1	49.574	291	587	287	5	11	590	6	590	0.0	573	swissprot|Q5RF63|RECQ1_PONAB ATP-dependent DNA helicase Q1 OS=Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)
64|m.1	905	swissprot|Q9TXJ8|RECQ1_CAEEL	631	1/1	44.881	263	586	302	6	12	588	32	605	1.30e-172	518	swissprot|Q9TXJ8|RECQ1_CAEEL Putative ATP-dependent DNA helicase Q1 {ECO:0000250|UniProtKB:P46063} OS=Caenorhabditis elegans
64|m.1	905	swissprot|Q9FT73|MED34_ARATH	705	1/1	44.407	262	590	308	9	6	588	2	578	5.72e-167	506	swissprot|Q9FT73|MED34_ARATH Mediator of RNA polymerase II transcription subunit 34 OS=Arabidopsis thaliana (Mouse-ear cress)
64|m.1	905	swissprot|A8WK63|RECQ1_CAEBR	618	1/1	44.174	254	575	296	7	12	576	9	568	1.87e-161	488	swissprot|A8WK63|RECQ1_CAEBR Putative ATP-dependent DNA helicase Q1 {ECO:0000250|UniProtKB:P46063} OS=Caenorhabditis briggsae
64|m.1	905	swissprot|Q9FT70|RQL4B_ARATH	1150	1/1	41.509	220	530	256	12	66	557	444	957	1.76e-114	380	swissprot|Q9FT70|RQL4B_ARATH ATP-dependent DNA helicase Q-like 4B OS=Arabidopsis thaliana (Mouse-ear cress)
64|m.1	905	swissprot|Q8L840|RQL4A_ARATH	1188	1/1	39.962	209	523	276	7	66	558	428	942	8.09e-113	376	swissprot|Q8L840|RQL4A_ARATH ATP-dependent DNA helicase Q-like 4A OS=Arabidopsis thaliana (Mouse-ear cress)
64|m.1	905	swissprot|P35187|SGS1_YEAST	1447	1/1	38.391	210	547	298	12	69	588	656	1190	4.03e-110	373	swissprot|P35187|SGS1_YEAST ATP-dependent helicase SGS1 {ECO:0000303|PubMed:7969174} OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
