24|m.1	115	swissprot|Q96UQ7|RLA2_RHOGU	110	1/1	50.877	58	114	52	2	1	114	1	110	1.12e-24	93.2	swissprot|Q96UQ7|RLA2_RHOGU 60S acidic ribosomal protein P2 OS=Rhodotorula glutinis (Yeast)
24|m.1	115	swissprot|Q9HFQ4|RLA4_CANAX	111	1/1	55.263	63	114	48	1	1	114	1	111	7.21e-23	88.6	swissprot|Q9HFQ4|RLA4_CANAX 60S acidic ribosomal protein P2-B OS=Candida albicans (Yeast)
24|m.1	115	swissprot|P42899|RLA2_BOVIN	115	1/1	48.696	56	115	58	1	1	114	1	115	1.28e-21	85.5	swissprot|P42899|RLA2_BOVIN 60S acidic ribosomal protein P2 OS=Bos taurus (Bovine)
24|m.1	115	swissprot|O61463|RLA2_CRYST	110	1/1	52.632	60	114	50	1	1	114	1	110	1.94e-21	84.7	swissprot|O61463|RLA2_CRYST 60S acidic ribosomal protein P2 OS=Cryptochiton stelleri (Giant gumboot chiton)
24|m.1	115	swissprot|Q9C3Z5|RLA2_PODAS	111	1/1	50.877	58	114	53	1	1	114	1	111	4.19e-21	84.0	swissprot|Q9C3Z5|RLA2_PODAS 60S acidic ribosomal protein P2 OS=Podospora anserina (Pleurage anserina)
24|m.1	115	swissprot|P90703|RLA2_BRUMA	114	1/1	44.737	51	114	62	1	1	114	2	114	3.46e-20	81.6	swissprot|P90703|RLA2_BRUMA 60S acidic ribosomal protein P2 OS=Brugia malayi (Filarial nematode worm)
24|m.1	115	swissprot|P02401|RLA2_RAT	115	1/1	57.576	38	66	28	0	1	66	1	66	5.86e-20	81.3	swissprot|P02401|RLA2_RAT 60S acidic ribosomal protein P2 OS=Rattus norvegicus (Rat)
24|m.1	115	swissprot|P99027|RLA2_MOUSE	115	1/1	57.576	38	66	28	0	1	66	1	66	7.78e-20	80.9	swissprot|P99027|RLA2_MOUSE 60S acidic ribosomal protein P2 OS=Mus musculus (Mouse)
24|m.1	115	swissprot|P05387|RLA2_HUMAN	115	1/1	57.576	38	66	28	0	1	66	1	66	9.67e-20	80.5	swissprot|P05387|RLA2_HUMAN 60S acidic ribosomal protein P2 OS=Homo sapiens (Human)
24|m.1	115	swissprot|O24415|RLA2B_MAIZE	113	1/1	42.982	49	114	64	1	1	114	1	113	1.13e-19	80.5	swissprot|O24415|RLA2B_MAIZE 60S acidic ribosomal protein P2B OS=Zea mays (Maize)
24|m.1	115	swissprot|Q6X9Z5|RLA2_HORSE	115	1/1	57.576	38	66	28	0	1	66	1	66	1.37e-19	80.1	swissprot|Q6X9Z5|RLA2_HORSE 60S acidic ribosomal protein P2 OS=Equus caballus (Horse)
24|m.1	115	swissprot|P46252|RLA2A_MAIZE	112	1/1	56.140	64	114	48	1	1	114	1	112	2.06e-19	79.7	swissprot|P46252|RLA2A_MAIZE 60S acidic ribosomal protein P2A OS=Zea mays (Maize)
24|m.1	115	swissprot|P02399|RLA2_ARTSA	111	1/1	46.491	53	114	58	1	1	114	1	111	2.10e-19	79.7	swissprot|P02399|RLA2_ARTSA 60S acidic ribosomal protein P2 OS=Artemia salina (Brine shrimp)
24|m.1	115	swissprot|O14317|RLA6_SCHPO	110	1/1	46.491	53	114	57	1	1	114	1	110	4.28e-19	79.0	swissprot|O14317|RLA6_SCHPO 60S acidic ribosomal protein P2-C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
24|m.1	115	swissprot|O01725|RLA2_BRAFL	116	1/1	55.172	64	116	50	1	1	114	1	116	6.71e-19	78.6	swissprot|O01725|RLA2_BRAFL 60S acidic ribosomal protein P2 OS=Branchiostoma floridae (Florida lancelet) (Amphioxus)
24|m.1	115	swissprot|Q29315|RLA2_PIG	115	1/1	46.957	54	115	60	1	1	114	1	115	7.37e-19	78.6	swissprot|Q29315|RLA2_PIG 60S acidic ribosomal protein P2 OS=Sus scrofa (Pig)
24|m.1	115	swissprot|P05389|RLA2_DROME	113	1/1	61.538	40	65	25	0	1	65	1	65	1.06e-18	77.8	swissprot|P05389|RLA2_DROME 60S acidic ribosomal protein P2 OS=Drosophila melanogaster (Fruit fly)
24|m.1	115	swissprot|P08094|RLA2_SCHPO	110	1/1	49.275	34	69	35	0	1	69	1	69	3.19e-18	76.6	swissprot|P08094|RLA2_SCHPO 60S acidic ribosomal protein P2-alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
24|m.1	115	swissprot|P17478|RLA4_SCHPO	110	1/1	42.982	49	114	61	1	1	114	1	110	6.68e-18	75.9	swissprot|P17478|RLA4_SCHPO 60S acidic ribosomal protein P2-beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
24|m.1	115	swissprot|Q9LXM8|RLA24_ARATH	111	1/1	42.982	49	114	62	1	1	114	1	111	7.40e-18	75.9	swissprot|Q9LXM8|RLA24_ARATH 60S acidic ribosomal protein P2-4 OS=Arabidopsis thaliana (Mouse-ear cress)
24|m.1	115	swissprot|P02400|RLA4_YEAST	110	1/1	48.696	56	115	53	2	1	114	1	110	1.77e-17	74.7	swissprot|P02400|RLA4_YEAST 60S acidic ribosomal protein P2-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
24|m.1	115	swissprot|Q8TFM9|RLA2_FUSCU	109	1/1	53.509	61	114	48	1	1	114	1	109	6.02e-17	73.2	swissprot|Q8TFM9|RLA2_FUSCU 60S acidic ribosomal protein P2 OS=Fusarium culmorum
24|m.1	115	swissprot|P50879|RLA2_TAESO	121	1/1	41.600	52	125	58	2	1	114	1	121	6.63e-17	73.6	swissprot|P50879|RLA2_TAESO 60S acidic ribosomal protein P2 OS=Taenia solium (Pork tapeworm)
24|m.1	115	swissprot|Q9LH85|RLA23_ARATH	115	1/1	41.026	48	117	64	3	1	114	1	115	1.58e-16	72.4	swissprot|Q9LH85|RLA23_ARATH 60S acidic ribosomal protein P2-3 OS=Arabidopsis thaliana (Mouse-ear cress)
24|m.1	115	swissprot|O01504|RLA2_CAEEL	107	1/1	46.491	53	114	54	1	1	114	1	107	5.12e-16	70.9	swissprot|O01504|RLA2_CAEEL 60S acidic ribosomal protein P2 OS=Caenorhabditis elegans
24|m.1	115	swissprot|P41099|RLA2_PARAR	114	1/1	47.761	32	67	35	0	1	67	1	67	6.10e-16	70.9	swissprot|P41099|RLA2_PARAR 60S acidic ribosomal protein P2 OS=Parthenium argentatum (Guayule rubber plant)
24|m.1	115	swissprot|Q9UUZ6|RLA2_ASPFU	111	1/1	50.877	58	114	53	1	1	114	1	111	6.52e-16	70.9	swissprot|Q9UUZ6|RLA2_ASPFU 60S acidic ribosomal protein P2 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSCA1100) (Aspergillus fumigatus)
24|m.1	115	swissprot|P42037|RLA2_ALTAL	113	1/1	47.368	54	114	59	1	1	114	1	113	7.31e-16	70.5	swissprot|P42037|RLA2_ALTAL 60S acidic ribosomal protein P2 OS=Alternaria alternata (Alternaria rot fungus) (Torula alternata)
24|m.1	115	swissprot|Q9GPU2|RLA2_EUPRA	113	1/1	49.231	32	65	33	0	1	65	1	65	1.81e-15	69.7	swissprot|Q9GPU2|RLA2_EUPRA 60S acidic ribosomal protein P2 OS=Euplotes raikovi
24|m.1	115	swissprot|Q9LUK2|RLA25_ARATH	114	1/1	49.231	32	65	33	0	1	65	1	65	3.63e-14	66.2	swissprot|Q9LUK2|RLA25_ARATH 60S acidic ribosomal protein P2-5 OS=Arabidopsis thaliana (Mouse-ear cress)
24|m.1	115	swissprot|P42039|RLA2_DAVTA	111	1/1	56.716	38	67	29	0	1	67	1	67	2.93e-13	63.9	swissprot|P42039|RLA2_DAVTA 60S acidic ribosomal protein P2 OS=Davidiella tassiana (Mycosphaerella tassiana) (Cladosporium herbarum)
24|m.1	115	swissprot|P27055|RLA2_BABBO	112	1/1	45.614	52	114	58	1	1	114	3	112	1.37e-12	62.4	swissprot|P27055|RLA2_BABBO 60S acidic ribosomal protein P2 OS=Babesia bovis
24|m.1	115	swissprot|P22683|RLA2_DICDI	106	1/1	42.982	49	114	57	2	1	114	1	106	1.48e-12	62.0	swissprot|P22683|RLA2_DICDI 60S acidic ribosomal protein P2 OS=Dictyostelium discoideum (Slime mold)
24|m.1	115	swissprot|O44010|RLA2_LEIBR	105	1/1	36.842	42	114	63	2	1	114	1	105	1.91e-12	61.6	swissprot|O44010|RLA2_LEIBR 60S acidic ribosomal protein P2 OS=Leishmania braziliensis
