1|m.1	303	swissprot|Q9DEY9|BLM_XENLA	1364	1/1	31.439	83	264	164	7	1	260	989	1239	1.97e-34	135	swissprot|Q9DEY9|BLM_XENLA Bloom syndrome protein homolog OS=Xenopus laevis (African clawed frog)
1|m.1	303	swissprot|P54132|BLM_HUMAN	1417	1/1	29.963	80	267	170	7	1	263	1037	1290	3.83e-33	132	swissprot|P54132|BLM_HUMAN Bloom syndrome protein OS=Homo sapiens (Human)
1|m.1	303	swissprot|O88700|BLM_MOUSE	1416	1/1	30.667	92	300	175	12	1	286	1045	1325	7.98e-33	131	swissprot|O88700|BLM_MOUSE Bloom syndrome protein homolog OS=Mus musculus (Mouse)
1|m.1	303	swissprot|Q9I920|BLM_CHICK	1142	1/1	28.000	84	300	191	8	1	286	767	1055	5.39e-30	123	swissprot|Q9I920|BLM_CHICK Bloom syndrome protein homolog OS=Gallus gallus (Chicken)
1|m.1	303	swissprot|Q9VGI8|BLM_DROME	1487	1/1	26.733	81	303	197	7	1	293	1106	1393	1.99e-22	100	swissprot|Q9VGI8|BLM_DROME Bloom syndrome protein homolog OS=Drosophila melanogaster (Fruit fly)
1|m.1	303	swissprot|P35187|SGS1_YEAST	1447	1/1	33.333	54	162	83	5	1	156	1048	1190	8.02e-15	78.6	swissprot|P35187|SGS1_YEAST ATP-dependent helicase SGS1 {ECO:0000303|PubMed:7969174} OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
1|m.1	303	swissprot|O18017|BLM_CAEEL	988	1/1	20.209	58	287	191	9	1	264	616	887	8.81e-10	63.2	swissprot|O18017|BLM_CAEEL Bloom syndrome protein homolog OS=Caenorhabditis elegans
1|m.1	303	swissprot|Q09811|HUS2_SCHPO	1328	1/1	28.351	55	194	110	6	1	185	890	1063	2.23e-09	62.0	swissprot|Q09811|HUS2_SCHPO ATP-dependent DNA helicase hus2/rqh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)
1|m.1	303	swissprot|Q9FT73|MED34_ARATH	705	1/1	22.925	58	253	148	8	1	253	453	658	3.12e-09	61.2	swissprot|Q9FT73|MED34_ARATH Mediator of RNA polymerase II transcription subunit 34 OS=Arabidopsis thaliana (Mouse-ear cress)
1|m.1	303	swissprot|Q8L840|RQL4A_ARATH	1188	1/1	23.273	64	275	169	12	1	253	834	1088	6.60e-09	60.5	swissprot|Q8L840|RQL4A_ARATH ATP-dependent DNA helicase Q-like 4A OS=Arabidopsis thaliana (Mouse-ear cress)
2|m.3	320	swissprot|Q5S007|LRRK2_HUMAN	2527	1/1	29.439	63	214	136	6	77	286	1518	1720	4.13e-28	118	swissprot|Q5S007|LRRK2_HUMAN Leucine-rich repeat serine/threonine-protein kinase 2 OS=Homo sapiens (Human)
2|m.3	320	swissprot|Q5S006|LRRK2_MOUSE	2527	1/1	26.740	73	273	178	8	23	286	1461	1720	1.28e-26	114	swissprot|Q5S006|LRRK2_MOUSE Leucine-rich repeat serine/threonine-protein kinase 2 OS=Mus musculus (Mouse)
2|m.3	320	swissprot|Q3UHC2|LRRK1_MOUSE	2014	1/1	25.214	59	234	170	4	53	285	813	1042	4.45e-24	106	swissprot|Q3UHC2|LRRK1_MOUSE Leucine-rich repeat serine/threonine-protein kinase 1 OS=Mus musculus (Mouse)
2|m.3	320	swissprot|Q38SD2|LRRK1_HUMAN	2015	1/1	24.359	57	234	172	4	53	285	813	1042	8.44e-24	105	swissprot|Q38SD2|LRRK1_HUMAN Leucine-rich repeat serine/threonine-protein kinase 1 OS=Homo sapiens (Human)
2|m.3	320	swissprot|Q8MVR1|GBPC_DICDI	2631	1/1	24.296	69	284	172	11	14	279	468	726	5.46e-13	73.6	swissprot|Q8MVR1|GBPC_DICDI Cyclic GMP-binding protein C OS=Dictyostelium discoideum (Slime mold)
2|m.3	320	swissprot|Q8SSS9|QKGA_DICDI	1553	1/1	31.852	43	135	83	5	111	243	702	829	5.96e-12	70.1	swissprot|Q8SSS9|QKGA_DICDI Probable serine/threonine-protein kinase qkgA OS=Dictyostelium discoideum (Slime mold)
2|m.3	320	swissprot|Q55E58|PATS1_DICDI	3184	1/1	25.943	55	212	133	9	78	279	1913	2110	7.18e-12	70.1	swissprot|Q55E58|PATS1_DICDI Probable serine/threonine-protein kinase pats1 OS=Dictyostelium discoideum (Slime mold)
2|m.3	320	swissprot|Q6XHA5|ROC11_DICDI	1487	1/1	31.690	45	142	83	6	104	240	673	805	7.93e-12	69.7	swissprot|Q6XHA5|ROC11_DICDI Probable serine/threonine-protein kinase roco11 OS=Dictyostelium discoideum (Slime mold)
2|m.3	320	swissprot|Q54M77|ROCO8_DICDI	1867	1/1	30.464	46	151	92	5	73	222	964	1102	1.84e-11	68.6	swissprot|Q54M77|ROCO8_DICDI Probable serine/threonine-protein kinase roco8 OS=Dictyostelium discoideum (Slime mold)
2|m.3	320	swissprot|Q1ZXD6|ROCO5_DICDI	2800	1/1	27.673	44	159	100	6	76	233	1465	1609	2.54e-11	68.2	swissprot|Q1ZXD6|ROCO5_DICDI Probable serine/threonine-protein kinase roco5 OS=Dictyostelium discoideum (Slime mold)
